StudentID,Gender,Height,Weight,Age
4593894,M,6.1,72,12
1159318,F,5.2,46,13
2483901,F,6.2,65,12
1974478,F,4.5,67,13
9931192,F,5.2,52,14
9493849,F,5,54,13
8686001,F,4.7,50,14
929386,M,5.9,56,21
4990151,M,5.6,74,18
6512100,M,5.4,55,20
6396462,M,4.6,73,19
307072,M,6.2,68,18
6096612,M,5.2,58,18
9024355,M,4.9,69,18
3693095,M,4.7,67,27
4928070,M,5.8,55,26
7105162,M,4.9,65,26
8993354,F,6,53,27
4569632,F,5.4,69,25
545082,F,5.5,68,24
8358530,F,4.9,69,28
8516104,F,5.1,80,22
7349702,F,5.1,52,26
63304,F,5,57,22
6417348,F,5.2,78,23
273503,M,5.8,75,27
4282434,M,6,73,24
365277,M,4.7,61,28
7151853,M,5.5,55,13
7830630,M,5.5,79,12
7305350,F,5.3,69,13
3911774,F,5.4,60,12
7757573,F,4.6,51,13
8774875,F,6.2,65,14
6912333,F,5.1,65,13
6764626,F,5.1,53,14
1486976,M,5.4,79,21
2651395,M,5.5,73,18
9534838,M,4.7,74,20
8959500,M,4.9,70,19
3835077,M,5.2,63,18
4152248,M,4.6,77,18
3330293,M,4.5,70,18
2855709,M,5.6,69,27
6576519,M,5.5,64,26
1912126,M,5.7,56,26
7695589,F,6,65,27
730803,F,5.4,77,25
2325326,F,4.5,58,24
5512889,F,5.2,74,28
5683227,F,6,73,22
3833040,F,5.7,75,26
5477324,F,5.1,52,22
6018882,F,5.6,67,23
9633185,M,5.5,61,27
9227495,M,5.1,51,24
7644534,M,4.5,65,28
1144176,M,5.2,70,13
6488367,M,6.1,80,12
9428679,F,4.5,53,13
6213814,F,4.8,75,12
4088513,F,4.9,77,13
9831404,F,5.3,76,14
1503762,F,4.7,52,13
4130037,F,6,78,14
4398590,M,4.8,80,21
1340126,M,5.5,59,18
4686408,M,5.5,53,20
2593778,M,4.6,68,19
2539433,M,5.2,52,18
363341,M,4.7,63,18
4856762,M,5.6,65,18
1378548,M,4.5,64,27
6370764,M,5.9,55,26
1916346,M,6.1,79,26
9381264,F,5.9,64,27
6879767,F,5.4,50,25
8700902,F,6,49,24
7330163,F,6,71,28
4816850,F,5,77,22
932959,F,5.2,70,26
4712636,F,4.7,50,22
8630654,F,5,53,23
6570494,M,4.5,49,27
8669680,M,6.2,68,24
7842778,M,5.9,62,28
6971703,M,5.2,74,13
1988932,M,5.2,59,12
9636275,F,5.6,46,13
1726519,F,4.8,55,12
7569754,F,5.5,80,13
7552841,F,4.9,50,14
1450484,F,5.4,77,13
2181136,F,4.5,60,14
5181528,M,5,62,21
3156502,M,4.5,69,18
3944165,M,5.2,68,20
8620144,M,6.2,49,19
3505221,M,4.8,45,18
1717090,M,5.6,56,18
2055099,M,4.9,80,18
9076163,M,4.6,63,27
4305923,M,5.2,75,26
9213954,M,4.8,75,26
7240135,F,6.2,52,27
3684597,F,4.5,71,25
6865667,F,5.9,74,24
8948481,F,5.1,76,28
9917266,F,5.6,77,22
6333831,F,5.9,70,26
1285530,F,4.7,71,22
1024008,F,5.6,48,23
8345728,M,4.6,77,27
4391020,M,5.8,62,24
7343369,M,5.7,53,28
1855362,M,5.7,65,13
127930,M,6.1,72,12
7171509,F,5.2,46,13
5629932,F,6.2,65,12
5166778,F,4.5,67,13
1724528,F,5.2,52,14
9171195,F,5,54,13
9026488,F,4.7,50,14
3710584,M,5.9,56,21
1230502,M,5.6,74,18
802354,M,5.4,55,20
8906655,M,4.6,73,19
5438333,M,6.2,68,18
6777523,M,5.2,58,18
16677,M,4.9,69,18
3201133,M,4.7,67,27
7755624,M,5.8,55,26
5874749,M,4.9,65,26
9943392,F,6,53,27
8377281,F,5.4,69,25
471529,F,5.5,68,24
3641000,F,4.9,69,28
3837311,F,5.1,80,22
7492064,F,5.1,52,26
3543811,F,5,57,22
2051946,F,5.2,78,23
8699441,M,5.8,75,27
9282484,M,6,73,24
7490266,M,4.7,61,28
9529992,M,5.5,55,13
8919864,M,5.5,79,12
2452319,F,5.3,69,13
4446462,F,5.4,60,12
2747227,F,4.6,51,13
8389820,F,6.2,65,14
75890,F,5.1,65,13
5478752,F,5.1,53,14
9282332,M,5.4,79,21
2092515,M,5.5,73,18
4024425,M,4.7,74,20
340258,M,4.9,70,19
2623887,M,5.2,63,18
9678642,M,4.6,77,18
3486980,M,4.5,70,18
2645057,M,5.6,69,27
1883413,M,5.5,64,26
6116246,M,5.7,56,26
1013649,F,6,65,27
5234993,F,5.4,77,25
8035044,F,4.5,58,24
7884437,F,5.2,74,28
2002275,F,6,73,22
4251810,F,5.7,75,26
6342827,F,5.1,52,22
9863386,F,5.6,67,23
4095166,M,5.5,61,27
3513280,M,5.1,51,24
4502950,M,4.5,65,28
238228,M,5.2,70,13
6559579,M,6.1,80,12
1469646,F,4.5,53,13
3287359,F,4.8,75,12
7003384,F,4.9,77,13
8393856,F,5.3,76,14
1469695,F,4.7,52,13
9749278,F,6,78,14
1474267,M,4.8,80,21
8440817,M,5.5,59,18
6443450,M,5.5,53,20
790755,M,4.6,68,19
4474292,M,5.2,52,18
3900318,M,4.7,63,18
2889127,M,5.6,65,18
1659053,M,4.5,64,27
9665119,M,5.9,55,26
2559006,M,6.1,79,26
5396036,F,5.9,64,27
704027,F,5.4,50,25
8694468,F,6,49,24
1616981,F,6,71,28
7107833,F,5,77,22
837243,F,5.2,70,26
2532215,F,4.7,50,22
5527996,F,5,53,23
1606602,M,4.5,49,27
494939,M,6.2,68,24
7013113,M,5.9,62,28
2218184,M,5.2,74,13
8322526,M,5.2,59,12
8722287,F,5.6,46,13
3358067,F,4.8,55,12
6510836,F,5.5,80,13
7203650,F,4.9,50,14
6801806,F,5.4,77,13
9691226,F,4.5,60,14
6822425,M,5,62,21
8887598,M,4.5,69,18
7396109,M,5.2,68,20
1736868,M,6.2,49,19
7614564,M,4.8,45,18
7040867,M,5.6,56,18
9505425,M,4.9,80,18
7477427,M,4.6,63,27
6636567,M,5.2,75,26
7475912,M,4.8,75,26
307817,F,6.2,52,27
685033,F,4.5,71,25
1186189,F,5.9,74,24
397478,F,5.1,76,28
255660,F,5.6,77,22
4285080,F,5.9,70,26
4786464,F,4.7,71,22
2196711,F,5.6,48,23
2731647,M,4.6,77,27
4702989,M,5.8,62,24
5215946,M,5.7,53,28
2624086,M,5.7,65,13
9313727,M,6.1,72,12
1622057,F,5.2,46,13
3130775,F,6.2,65,12
8767047,F,4.5,67,13
9102220,F,5.2,52,14
8340584,F,5,54,13
4306606,F,4.7,50,14
6747802,M,5.9,56,21
3264172,M,5.6,74,18
1408628,M,5.4,55,20
3873708,M,4.6,73,19
79539,M,6.2,68,18
9712438,M,5.2,58,18
1199553,M,4.9,69,18
4758194,M,4.7,67,27
4673184,M,5.8,55,26
5060684,M,4.9,65,26
1480905,F,6,53,27
6059292,F,5.4,69,25
3429085,F,5.5,68,24
9084865,F,4.9,69,28
7056274,F,5.1,80,22
6664451,F,5.1,52,26
6461141,F,5,57,22
8724009,F,5.2,78,23
8952194,M,5.8,75,27
4021869,M,6,73,24
100639,M,4.7,61,28
2248736,M,5.5,55,13
3954792,M,5.5,79,12
3795219,F,5.3,69,13
6767600,F,5.4,60,12
655403,F,4.6,51,13
7461772,F,6.2,65,14
5908499,F,5.1,65,13
9455511,F,5.1,53,14
390383,M,5.4,79,21
1945111,M,5.5,73,18
2608645,M,4.7,74,20
2833718,M,4.9,70,19
2458868,M,5.2,63,18
3566420,M,4.6,77,18
9675747,M,4.5,70,18
5557301,M,5.6,69,27
8981776,M,5.5,64,26
7780380,M,5.7,56,26
8257234,F,6,65,27
6292038,F,5.4,77,25
3932727,F,4.5,58,24
4027382,F,5.2,74,28
8086730,F,6,73,22
8873796,F,5.7,75,26
5583764,F,5.1,52,22
6045343,F,5.6,67,23
5736647,M,5.5,61,27
1790307,M,5.1,51,24
9860317,M,4.5,65,28
8057590,M,5.2,70,13
6490870,M,6.1,80,12
8607841,F,4.5,53,13
6919884,F,4.8,75,12
8203544,F,4.9,77,13
403663,F,5.3,76,14
4659573,F,4.7,52,13
6796336,F,6,78,14
6325948,M,4.8,80,21
9127794,M,5.5,59,18
6638152,M,5.5,53,20
9982336,M,4.6,68,19
7315682,M,5.2,52,18
2773676,M,4.7,63,18
8661269,M,5.6,65,18
2138699,M,4.5,64,27
4491086,M,5.9,55,26
6640253,M,6.1,79,26
5480421,F,5.9,64,27
101155,F,5.4,50,25
7836030,F,6,49,24
4449183,F,6,71,28
4370194,F,5,77,22
5817843,F,5.2,70,26
1870527,F,4.7,50,22
4871333,F,5,53,23
6583228,M,4.5,49,27
3574432,M,6.2,68,24
8759771,M,5.9,62,28
6432163,M,5.2,74,13
1513926,M,5.2,59,12
6370118,F,5.6,46,13
2663754,F,4.8,55,12
9775601,F,5.5,80,13
4200884,F,4.9,50,14
375487,F,5.4,77,13
3816859,F,4.5,60,14
957444,M,5,62,21
3898272,M,4.5,69,18
6151795,M,5.2,68,20
3374897,M,6.2,49,19
3229471,M,4.8,45,18
9994710,M,5.6,56,18
2952219,M,4.9,80,18
3339374,M,4.6,63,27
397981,M,5.2,75,26
4086667,M,4.8,75,26
6911685,F,6.2,52,27
1584353,F,4.5,71,25
3313537,F,5.9,74,24
5812426,F,5.1,76,28
882821,F,5.6,77,22
1670489,F,5.9,70,26
190663,F,4.7,71,22
8763632,F,5.6,48,23
1102186,M,4.6,77,27
737444,M,5.8,62,24
2619835,M,5.7,53,28
8909534,M,5.7,65,13
3585579,M,6.1,72,12
5510336,F,5.2,46,13
4677705,F,6.2,65,12
7988870,F,4.5,67,13
8913107,F,5.2,52,14
5704516,F,5,54,13
2966806,F,4.7,50,14
6787144,M,5.9,56,21
243265,M,5.6,74,18
2309494,M,5.4,55,20
1476311,M,4.6,73,19
3076762,M,6.2,68,18
1437965,M,5.2,58,18
4638061,M,4.9,69,18
7960203,M,4.7,67,27
3714814,M,5.8,55,26
7501158,M,4.9,65,26
4074059,F,6,53,27
175906,F,5.4,69,25
160187,F,5.5,68,24
900566,F,4.9,69,28
3733689,F,5.1,80,22
6486762,F,5.1,52,26
6075743,F,5,57,22
417714,F,5.2,78,23
2797742,M,5.8,75,27
7287397,M,6,73,24
3423745,M,4.7,61,28
801613,M,5.5,55,13
8462192,M,5.5,79,12
2831435,F,5.3,69,13
8012844,F,5.4,60,12
4124213,F,4.6,51,13
2439855,F,6.2,65,14
2515876,F,5.1,65,13
9640623,F,5.1,53,14
2268485,M,5.4,79,21
7217947,M,5.5,73,18
3541552,M,4.7,74,20
5030575,M,4.9,70,19
6742215,M,5.2,63,18
7727598,M,4.6,77,18
7438905,M,4.5,70,18
5772031,M,5.6,69,27
7664575,M,5.5,64,26
3350172,M,5.7,56,26
7652082,F,6,65,27
620408,F,5.4,77,25
4487839,F,4.5,58,24
3953976,F,5.2,74,28
1117100,F,6,73,22
1514523,F,5.7,75,26
5323447,F,5.1,52,22
571703,F,5.6,67,23
4945841,M,5.5,61,27
8971775,M,5.1,51,24
1363974,M,4.5,65,28
3386227,M,5.2,70,13
5781114,M,6.1,80,12
3085894,F,4.5,53,13
7128044,F,4.8,75,12
782865,F,4.9,77,13
721804,F,5.3,76,14
6672132,F,4.7,52,13
2229003,F,6,78,14
8875753,M,4.8,80,21
513032,M,5.5,59,18
643565,M,5.5,53,20
178727,M,4.6,68,19
232280,M,5.2,52,18
6826674,M,4.7,63,18
5917468,M,5.6,65,18
703047,M,4.5,64,27
5681112,M,5.9,55,26
2411299,M,6.1,79,26
8821321,F,5.9,64,27
1459974,F,5.4,50,25
7362563,F,6,49,24
4336020,F,6,71,28
8649536,F,5,77,22
6886684,F,5.2,70,26
4882828,F,4.7,50,22
5741933,F,5,53,23
8979089,M,4.5,49,27
7070513,M,6.2,68,24
709973,M,5.9,62,28
8062517,M,5.2,74,13
2506449,M,5.2,59,12
3627943,F,5.6,46,13
6945648,F,4.8,55,12
4746722,F,5.5,80,13
8183462,F,4.9,50,14
5392574,F,5.4,77,13
8044796,F,4.5,60,14
4542852,M,5,62,21
8701894,M,4.5,69,18
6085706,M,5.2,68,20
3505634,M,6.2,49,19
9706313,M,4.8,45,18
8714553,M,5.6,56,18
2744127,M,4.9,80,18
8650907,M,4.6,63,27
5188399,M,5.2,75,26
6006619,M,4.8,75,26
5294381,F,6.2,52,27
490497,F,4.5,71,25
646726,F,5.9,74,24
5347915,F,5.1,76,28
3166796,F,5.6,77,22
9318588,F,5.9,70,26
5618877,F,4.7,71,22
7329314,F,5.6,48,23
7150538,M,4.6,77,27
6121866,M,5.8,62,24
8413033,M,5.7,53,28
6109247,M,5.7,65,13
1679274,M,6.1,72,12
8931784,F,5.2,46,13
1828157,F,6.2,65,12
7147033,F,4.5,67,13
7997684,F,5.2,52,14
5292902,F,5,54,13
8659915,F,4.7,50,14
8325896,M,5.9,56,21
5475620,M,5.6,74,18
7573014,M,5.4,55,20
7543983,M,4.6,73,19
3967766,M,6.2,68,18
3821029,M,5.2,58,18
5019174,M,4.9,69,18
7369935,M,4.7,67,27
7692001,M,5.8,55,26
7198570,M,4.9,65,26
3950117,F,6,53,27
1495753,F,5.4,69,25
8523750,F,5.5,68,24
4073946,F,4.9,69,28
3394395,F,5.1,80,22
1832637,F,5.1,52,26
9885254,F,5,57,22
5521458,F,5.2,78,23
7744566,M,5.8,75,27
3251507,M,6,73,24
9838385,M,4.7,61,28
2705916,M,5.5,55,13
7747213,M,5.5,79,12
8996037,F,5.3,69,13
4103206,F,5.4,60,12
1639325,F,4.6,51,13
9968738,F,6.2,65,14
5751973,F,5.1,65,13
3895183,F,5.1,53,14
489695,M,5.4,79,21
7983628,M,5.5,73,18
2487131,M,4.7,74,20
6816675,M,4.9,70,19
3810666,M,5.2,63,18
4275604,M,4.6,77,18
1588699,M,4.5,70,18
7664727,M,5.6,69,27
3241617,M,5.5,64,26
730911,M,5.7,56,26
6368399,F,6,65,27
2419876,F,5.4,77,25
9135017,F,4.5,58,24
5640543,F,5.2,74,28
6897113,F,6,73,22
2763112,F,5.7,75,26
6526526,F,5.1,52,22
7300923,F,5.6,67,23
9142940,M,5.5,61,27
4230443,M,5.1,51,24
1460763,M,4.5,65,28
4648580,M,5.2,70,13
3141742,M,6.1,80,12
5944047,F,4.5,53,13
9611319,F,4.8,75,12
565537,F,4.9,77,13
719912,F,5.3,76,14
9236145,F,4.7,52,13
808968,F,6,78,14
7461450,M,4.8,80,21
6538112,M,5.5,59,18
7051038,M,5.5,53,20
4737619,M,4.6,68,19
8670386,M,5.2,52,18
6991567,M,4.7,63,18
6458025,M,5.6,65,18
5076846,M,4.5,64,27
8387873,M,5.9,55,26
6515868,M,6.1,79,26
997378,F,5.9,64,27
1757939,F,5.4,50,25
92255,F,6,49,24
7474907,F,6,71,28
8130391,F,5,77,22
3260484,F,5.2,70,26
2336565,F,4.7,50,22
4673485,F,5,53,23
1166411,M,4.5,49,27
8573048,M,6.2,68,24
4066756,M,5.9,62,28
5770748,M,5.2,74,13
3867117,M,5.2,59,12
9704835,F,5.6,46,13
1324876,F,4.8,55,12
8914814,F,5.5,80,13
631214,F,4.9,50,14
81175,F,5.4,77,13
9649366,F,4.5,60,14
225360,M,5,62,21
89061,M,4.5,69,18
1060410,M,5.2,68,20
5958390,M,6.2,49,19
8317151,M,4.8,45,18
1131819,M,5.6,56,18
7432364,M,4.9,80,18
2166174,M,4.6,63,27
6955003,M,5.2,75,26
7158494,M,4.8,75,26
1040698,F,6.2,52,27
4434072,F,4.5,71,25
5334673,F,5.9,74,24
3993940,F,5.1,76,28
1300604,F,5.6,77,22
9605583,F,5.9,70,26
1899839,F,4.7,71,22
3476092,F,5.6,48,23
5376303,M,4.6,77,27
3500733,M,5.8,62,24
3464318,M,5.7,53,28
4697046,M,5.7,65,13
5066447,M,6.1,72,12
8175836,F,5.2,46,13
2267264,F,6.2,65,12
7005263,F,4.5,67,13
6486585,F,5.2,52,14
1028642,F,5,54,13
4001271,F,4.7,50,14
5708016,M,5.9,56,21
6591524,M,5.6,74,18
13400,M,5.4,55,20
5120237,M,4.6,73,19
1714071,M,6.2,68,18
6990597,M,5.2,58,18
5868123,M,4.9,69,18
7639300,M,4.7,67,27
8561129,M,5.8,55,26
327485,M,4.9,65,26
8621318,F,6,53,27
4918614,F,5.4,69,25
4612981,F,5.5,68,24
6069338,F,4.9,69,28
430232,F,5.1,80,22
2327131,F,5.1,52,26
1145870,F,5,57,22
4268437,F,5.2,78,23
6985478,M,5.8,75,27
5701015,M,6,73,24
3503139,M,4.7,61,28
6456429,M,5.5,55,13
3211927,M,5.5,79,12
9754502,F,5.3,69,13
7091896,F,5.4,60,12
2555630,F,4.6,51,13
3380151,F,6.2,65,14
7285785,F,5.1,65,13
3830766,F,5.1,53,14
4399509,M,5.4,79,21
586375,M,5.5,73,18
5965687,M,4.7,74,20
323175,M,4.9,70,19
8234329,M,5.2,63,18
8630267,M,4.6,77,18
1010387,M,4.5,70,18
3592660,M,5.6,69,27
5759946,M,5.5,64,26
7507657,M,5.7,56,26
6332154,F,6,65,27
4193187,F,5.4,77,25
4085543,F,4.5,58,24
3287230,F,5.2,74,28
354116,F,6,73,22
1324519,F,5.7,75,26
8455055,F,5.1,52,22
6201305,F,5.6,67,23
6267536,M,5.5,61,27
1514096,M,5.1,51,24
1962084,M,4.5,65,28
2145896,M,5.2,70,13
4448301,M,6.1,80,12
8425112,F,4.5,53,13
6773030,F,4.8,75,12
4134074,F,4.9,77,13
453353,F,5.3,76,14
9653081,F,4.7,52,13
5406184,F,6,78,14
8980612,M,4.8,80,21
2371726,M,5.5,59,18
7257307,M,5.5,53,20
3049184,M,4.6,68,19
7149668,M,5.2,52,18
7710140,M,4.7,63,18
3223752,M,5.6,65,18
2166331,M,4.5,64,27
5462426,M,5.9,55,26
3563317,M,6.1,79,26
8552957,F,5.9,64,27
2421543,F,5.4,50,25
2695649,F,6,49,24
339073,F,6,71,28
1468763,F,5,77,22
9843765,F,5.2,70,26
6530243,F,4.7,50,22
8817328,F,5,53,23
2048727,M,4.5,49,27
4018653,M,6.2,68,24
2823189,M,5.9,62,28
7512006,M,5.2,74,13
3016571,M,5.2,59,12
7954657,F,5.6,46,13
4528199,F,4.8,55,12
5346054,F,5.5,80,13
8399035,F,4.9,50,14
1927774,F,5.4,77,13
1045452,F,4.5,60,14
8417106,M,5,62,21
8431768,M,4.5,69,18
6887635,M,5.2,68,20
4669994,M,6.2,49,19
9719799,M,4.8,45,18
260433,M,5.6,56,18
8250438,M,4.9,80,18
906550,M,4.6,63,27
2643442,M,5.2,75,26
9717537,M,4.8,75,26
7515787,F,6.2,52,27
6619268,F,4.5,71,25
803128,F,5.9,74,24
7887816,F,5.1,76,28
9923745,F,5.6,77,22
1900889,F,5.9,70,26
8595185,F,4.7,71,22
9404758,F,5.6,48,23
7271575,M,4.6,77,27
5359076,M,5.8,62,24
9656959,M,5.7,53,28
4042793,M,5.7,65,13
4594451,M,6.1,72,12
4377795,F,5.2,46,13
4843489,F,6.2,65,12
6383009,F,4.5,67,13
516722,F,5.2,52,14
2471440,F,5,54,13
6089617,F,4.7,50,14
6319556,M,5.9,56,21
7276184,M,5.6,74,18
5588546,M,5.4,55,20
8379501,M,4.6,73,19
3865103,M,6.2,68,18
5139367,M,5.2,58,18
4394981,M,4.9,69,18
8526591,M,4.7,67,27
7198928,M,5.8,55,26
5636594,M,4.9,65,26
3196341,F,6,53,27
6912702,F,5.4,69,25
639405,F,5.5,68,24
1731326,F,4.9,69,28
5972169,F,5.1,80,22
6497623,F,5.1,52,26
9448837,F,5,57,22
2946108,F,5.2,78,23
3972120,M,5.8,75,27
4098841,M,6,73,24
372561,M,4.7,61,28
5256944,M,5.5,55,13
353034,M,5.5,79,12
2537208,F,5.3,69,13
1022199,F,5.4,60,12
9695847,F,4.6,51,13
3658783,F,6.2,65,14
222276,F,5.1,65,13
2494086,F,5.1,53,14
4632557,M,5.4,79,21
9260510,M,5.5,73,18
116258,M,4.7,74,20
7713614,M,4.9,70,19
3447127,M,5.2,63,18
8829918,M,4.6,77,18
318999,M,4.5,70,18
4707211,M,5.6,69,27
4017416,M,5.5,64,26
5172920,M,5.7,56,26
7417928,F,6,65,27
5601823,F,5.4,77,25
371395,F,4.5,58,24
9079395,F,5.2,74,28
8697051,F,6,73,22
7277884,F,5.7,75,26
7966112,F,5.1,52,22
2507434,F,5.6,67,23
4863895,M,5.5,61,27
134360,M,5.1,51,24
695305,M,4.5,65,28
668976,M,5.2,70,13
1262539,M,6.1,80,12
3392099,F,4.5,53,13
5718467,F,4.8,75,12
4895063,F,4.9,77,13
4234221,F,5.3,76,14
2018539,F,4.7,52,13
7113375,F,6,78,14
3716852,M,4.8,80,21
3764607,M,5.5,59,18
5950680,M,5.5,53,20
4408098,M,4.6,68,19
7210907,M,5.2,52,18
7071620,M,4.7,63,18
6434597,M,5.6,65,18
692825,M,4.5,64,27
1486784,M,5.9,55,26
3239805,M,6.1,79,26
2243174,F,5.9,64,27
3066546,F,5.4,50,25
9899414,F,6,49,24
4425529,F,6,71,28
7534953,F,5,77,22
9558955,F,5.2,70,26
8596309,F,4.7,50,22
1175960,F,5,53,23
8045057,M,4.5,49,27
6791437,M,6.2,68,24
895159,M,5.9,62,28
1257704,M,5.2,74,13
8175448,M,5.2,59,12
7667485,F,5.6,46,13
5420906,F,4.8,55,12
3235350,F,5.5,80,13
6443307,F,4.9,50,14
2521112,F,5.4,77,13
8384704,F,4.5,60,14
2527608,M,5,62,21
7056224,M,4.5,69,18
253538,M,5.2,68,20
6302770,M,6.2,49,19
1119774,M,4.8,45,18
968415,M,5.6,56,18
6551609,M,4.9,80,18
1140187,M,4.6,63,27
7014878,M,5.2,75,26
6770731,M,4.8,75,26
4225186,F,6.2,52,27
7129927,F,4.5,71,25
6629122,F,5.9,74,24
5963221,F,5.1,76,28
5330232,F,5.6,77,22
2829670,F,5.9,70,26
6942975,F,4.7,71,22
9342701,F,5.6,48,23
1677952,M,4.6,77,27
5239402,M,5.8,62,24
7772688,M,5.7,53,28
5802390,M,5.7,65,13
2624134,M,6.1,72,12
8026298,F,5.2,46,13
5594060,F,6.2,65,12
5736593,F,4.5,67,13
8719861,F,5.2,52,14
1616543,F,5,54,13
3729629,F,4.7,50,14
8466316,M,5.9,56,21
9180601,M,5.6,74,18
7757373,M,5.4,55,20
3773074,M,4.6,73,19
9062609,M,6.2,68,18
6113736,M,5.2,58,18
8405401,M,4.9,69,18
6866692,M,4.7,67,27
388138,M,5.8,55,26
5979117,M,4.9,65,26
8320431,F,6,53,27
9262548,F,5.4,69,25
2509402,F,5.5,68,24
2010596,F,4.9,69,28
7307119,F,5.1,80,22
5590420,F,5.1,52,26
3758478,F,5,57,22
1316231,F,5.2,78,23
6979052,M,5.8,75,27
4416554,M,6,73,24
3765614,M,4.7,61,28
42597,M,5.5,55,13
1753318,M,5.5,79,12
2958245,F,5.3,69,13
5511295,F,5.4,60,12
4346841,F,4.6,51,13
2616959,F,6.2,65,14
2244315,F,5.1,65,13
3423353,F,5.1,53,14
3160559,M,5.4,79,21
6842234,M,5.5,73,18
3680170,M,4.7,74,20
9038229,M,4.9,70,19
150215,M,5.2,63,18
5438187,M,4.6,77,18
8464470,M,4.5,70,18
6531598,M,5.6,69,27
1658626,M,5.5,64,26
9695607,M,5.7,56,26
6984288,F,6,,
4296450,F,5.4,,
5198565,F,4.5,,
367578,F,5.2,,
2980123,F,6,,
8598971,F,5.7,75,26
6576894,F,5.1,52,22
7706949,F,5.6,67,23
8549872,M,5.5,61,27
7447272,M,5.1,51,24
8160354,M,4.5,65,28
4661964,M,5.2,70,13
7315284,M,6.1,80,12
4629658,F,4.5,53,13
6957555,F,4.8,75,12
692172,F,4.9,77,13
9571775,F,5.3,76,14
4833949,F,4.7,52,13
2114846,F,6,78,14
8443575,M,4.8,80,21
9589525,M,5.5,59,18
1399161,M,5.5,53,20
1113174,M,4.6,68,19
256027,M,5.2,52,18
3143514,M,4.7,63,18
5840477,M,5.6,65,18
1711069,M,4.5,64,27
1412878,M,5.9,55,26
4568618,M,6.1,79,26
2073937,F,5.9,64,27
2929812,F,5.4,50,25
7507245,F,6,49,24
4805112,F,6,71,28
2946091,F,5,77,22
6396621,F,5.2,70,26
2053701,F,4.7,50,22
6834228,F,5,53,23
1003564,M,4.5,49,27
7097947,M,6.2,68,24
5590321,M,5.9,62,28
1374922,M,5.2,74,13
7760707,M,5.2,59,12
845658,F,5.6,46,13
9602106,F,4.8,55,12
1297523,F,5.5,80,13
8384504,F,4.9,50,14
3826127,F,5.4,77,13
1316599,F,4.5,60,14
2382766,M,5,62,21
9383511,M,4.5,69,18
67212,M,5.2,68,20
6341081,M,6.2,49,19
747346,M,4.8,45,18
4532577,M,5.6,56,18
7356483,M,4.9,80,18
8174638,M,4.6,63,27
9835624,M,5.2,75,26
259330,M,4.8,75,26
8061022,F,6.2,52,27
9932134,F,4.5,71,25
1997162,F,5.9,74,24
8140588,F,5.1,76,28
3731801,F,5.6,77,22
4361304,F,5.9,70,26
5177853,F,4.7,71,22
8407685,F,5.6,48,23
3097663,M,4.6,77,27
9379597,M,5.8,62,24
7404610,M,5.7,53,28
3556014,M,5.7,65,13
4510407,M,6.1,72,12
1096507,F,5.2,46,13
7743432,F,6.2,65,12
7494129,F,4.5,67,13
4491447,F,5.2,52,14
2859531,F,5,54,13
1273844,F,4.7,50,14
9773502,M,5.9,56,21
7701018,M,5.6,74,18
2162697,M,5.4,55,20
3909075,M,4.6,73,19
6875148,M,6.2,68,18
4326602,M,5.2,58,18
5399301,M,4.9,69,18
198825,M,4.7,67,27
395169,M,5.8,55,26
5046702,M,4.9,65,26
7625781,F,6,53,27
2311431,F,5.4,69,25
1191071,F,5.5,68,24
137890,F,4.9,69,28
9543585,F,5.1,80,22
5214719,F,5.1,52,26
825960,F,5,57,22
1397292,F,5.2,78,23
9095892,M,5.8,75,27
2897176,M,6,73,24
280911,M,4.7,61,28
6362979,M,5.5,55,13
4096710,M,5.5,79,12
6036825,F,5.3,69,13
8708013,F,5.4,60,12
8844353,F,4.6,51,13
1373727,F,6.2,65,14
7898919,F,5.1,65,13
9829757,F,5.1,53,14
6945053,M,5.4,79,21
3373029,M,5.5,73,18
3898345,M,4.7,74,20
1447701,M,4.9,70,19
561167,M,5.2,63,18
2610142,M,4.6,77,18
1218666,M,4.5,70,18
6726041,M,5.6,69,27
3733500,M,5.5,64,26
1326223,M,5.7,56,26
202526,F,6,65,27
2529412,F,5.4,77,25
8754110,F,4.5,58,24
5573267,F,5.2,74,28
2171564,F,6,73,22
228850,F,5.7,75,26
6436088,F,5.1,52,22
6637089,F,5.6,67,23
1667918,M,5.5,61,27
4660559,M,5.1,51,24
3352929,M,4.5,65,28
1609054,M,5.2,70,13
4634388,M,6.1,80,12
9827670,F,4.5,53,13
293398,F,4.8,75,12
9889759,F,4.9,77,13
9501953,F,5.3,76,14
3892250,F,4.7,52,13
1386063,F,6,78,14
4436728,M,4.8,80,21
829295,M,5.5,59,18
9214862,M,5.5,53,20
9474887,M,4.6,68,19
7923413,M,5.2,52,18
5326585,M,4.7,63,18
4841909,M,5.6,65,18
5550990,M,4.5,64,27
6370808,M,5.9,55,26
1593803,M,6.1,79,26
6482664,F,5.9,64,27
404126,F,5.4,50,25
9655440,F,6,49,24
303527,F,6,71,28
7759157,F,5,77,22
7571444,F,5.2,70,26
6425967,F,4.7,50,22
384445,F,5,53,23
7690123,M,4.5,49,27
6985989,M,6.2,68,24
7382734,M,5.9,62,28
1563387,M,5.2,74,13
3331571,M,5.2,59,12
2946361,F,5.6,46,13
6479804,F,4.8,55,12
1111502,F,5.5,80,13
8536829,F,4.9,50,14
6382861,F,5.4,77,13
663497,F,4.5,60,14
1775560,M,5,62,21
